freq_hz,mag_db
18250.122070,11.05
18250.305176,12.55
18250.488281,10.72
18250.671387,12.25
18250.854492,17.53
18251.037598,17.27
18251.220703,4.39
18251.403809,18.01
18251.586914,0.12
18251.770020,11.45
18251.953125,15.70
18252.136230,12.60
18252.319336,11.25
18252.502441,15.95
18252.685547,15.40
18252.868652,17.04
18253.051758,17.28
18253.234863,12.61
18253.417969,11.30
18253.601074,8.72
18253.784180,15.88
18253.967285,10.20
18254.150391,14.91
18254.333496,10.42
18254.516602,17.03
18254.699707,13.18
18254.882812,9.90
18255.065918,16.63
18255.249023,17.27
18255.432129,11.99
18255.615234,16.65
18255.798340,10.62
18255.981445,11.97
18256.164551,17.55
18256.347656,10.20
18256.530762,10.23
18256.713867,12.22
18256.896973,15.03
18257.080078,15.61
18257.263184,10.77
18257.446289,18.41
18257.629395,8.66
18257.812500,17.29
18257.995605,18.46
18258.178711,11.73
18258.361816,15.10
18258.544922,13.71
18258.728027,17.02
18258.911133,-0.51
18259.094238,-7.06
18259.277344,10.18
18259.460449,16.82
18259.643555,13.89
18259.826660,9.66
18260.009766,6.83
18260.192871,17.37
18260.375977,13.75
18260.559082,20.60
18260.742188,12.68
18260.925293,14.63
18261.108398,10.44
18261.291504,18.86
18261.474609,20.46
18261.657715,-2.04
18261.840820,13.92
18262.023926,16.17
18262.207031,0.67
18262.390137,14.42
18262.573242,8.02
18262.756348,15.52
18262.939453,6.41
18263.122559,13.35
18263.305664,9.15
18263.488770,12.07
18263.671875,17.82
18263.854980,9.35
18264.038086,15.54
18264.221191,11.00
18264.404297,16.43
18264.587402,6.87
18264.770508,11.21
18264.953613,2.90
18265.136719,8.40
18265.319824,8.80
18265.502930,17.74
18265.686035,16.94
18265.869141,7.75
18266.052246,11.21
18266.235352,13.35
18266.418457,5.78
18266.601562,12.90
18266.784668,-5.15
18266.967773,12.01
18267.150879,19.70
18267.333984,19.95
18267.517090,12.78
18267.700195,12.35
18267.883301,7.97
18268.066406,16.74
18268.249512,18.16
18268.432617,12.40
18268.615723,14.13
18268.798828,4.99
18268.981934,16.17
18269.165039,10.78
18269.348145,6.75
18269.531250,5.08
18269.714355,2.11
18269.897461,5.26
18270.080566,14.05
18270.263672,8.13
18270.446777,18.18
18270.629883,14.01
18270.812988,-2.57
18270.996094,8.19
18271.179199,16.23
18271.362305,15.93
18271.545410,5.40
18271.728516,13.27
18271.911621,6.96
18272.094727,6.14
18272.277832,17.75
18272.460938,10.89
18272.644043,16.12
18272.827148,12.56
18273.010254,15.21
18273.193359,5.77
18273.376465,7.46
18273.559570,6.01
18273.742676,2.03
18273.925781,11.85
18274.108887,12.16
18274.291992,12.82
18274.475098,15.06
18274.658203,10.24
18274.841309,13.81
18275.024414,17.05
18275.207520,10.04
18275.390625,9.75
18275.573730,18.72
18275.756836,17.35
18275.939941,19.86
18276.123047,12.60
18276.306152,10.98
18276.489258,2.80
18276.672363,6.63
18276.855469,17.09
18277.038574,10.50
18277.221680,8.76
18277.404785,11.91
18277.587891,16.98
18277.770996,14.65
18277.954102,5.26
18278.137207,10.55
18278.320312,10.67
18278.503418,8.03
18278.686523,14.82
18278.869629,4.79
18279.052734,5.97
18279.235840,9.88
18279.418945,7.08
18279.602051,10.83
18279.785156,15.27
18279.968262,15.94
18280.151367,18.60
18280.334473,8.53
18280.517578,18.07
18280.700684,14.02
18280.883789,18.22
18281.066895,12.08
18281.250000,-0.08
18281.433105,16.65
18281.616211,14.95
18281.799316,5.54
18281.982422,5.14
18282.165527,9.19
18282.348633,9.23
18282.531738,19.02
18282.714844,-1.28
18282.897949,21.19
18283.081055,15.08
18283.264160,11.48
18283.447266,10.68
18283.630371,8.80
18283.813477,8.99
18283.996582,16.85
18284.179688,14.25
18284.362793,6.07
18284.545898,11.80
18284.729004,15.77
18284.912109,11.94
18285.095215,16.82
18285.278320,16.48
18285.461426,12.64
18285.644531,14.81
18285.827637,16.21
18286.010742,12.00
18286.193848,12.06
18286.376953,18.90
18286.560059,17.42
18286.743164,15.60
18286.926270,12.73
18287.109375,10.07
18287.292480,15.65
18287.475586,11.22
18287.658691,13.92
18287.841797,13.32
18288.024902,11.92
18288.208008,11.81
18288.391113,13.25
18288.574219,8.34
18288.757324,20.69
18288.940430,17.65
18289.123535,10.24
18289.306641,11.05
18289.489746,2.27
18289.672852,12.93
18289.855957,8.08
18290.039062,10.08
18290.222168,13.52
18290.405273,12.25
18290.588379,7.37
18290.771484,8.27
18290.954590,1.78
18291.137695,1.49
18291.320801,9.70
18291.503906,-8.49
18291.687012,13.75
18291.870117,18.59
18292.053223,7.03
18292.236328,2.12
18292.419434,14.55
18292.602539,8.06
18292.785645,18.83
18292.968750,20.80
18293.151855,12.10
18293.334961,17.26
18293.518066,15.16
18293.701172,18.78
18293.884277,9.88
18294.067383,11.83
18294.250488,6.12
18294.433594,14.70
18294.616699,12.85
18294.799805,3.64
18294.982910,9.67
18295.166016,8.05
18295.349121,12.73
18295.532227,10.48
18295.715332,11.85
18295.898438,8.22
18296.081543,8.38
18296.264648,13.51
18296.447754,11.39
18296.630859,13.97
18296.813965,4.99
18296.997070,14.69
18297.180176,14.70
18297.363281,14.36
18297.546387,16.83
18297.729492,15.79
18297.912598,14.16
18298.095703,9.77
18298.278809,-3.16
18298.461914,15.97
18298.645020,12.08
18298.828125,14.76
18299.011230,16.34
18299.194336,6.90
18299.377441,-0.32
18299.560547,3.08
18299.743652,3.08
18299.926758,6.44
18300.109863,15.28
18300.292969,11.92
18300.476074,8.04
18300.659180,4.93
18300.842285,15.86
18301.025391,15.60
18301.208496,8.44
18301.391602,14.33
18301.574707,8.31
18301.757812,8.68
18301.940918,11.56
18302.124023,18.29
18302.307129,9.57
18302.490234,8.63
18302.673340,-5.24
18302.856445,8.03
18303.039551,12.11
18303.222656,18.03
18303.405762,15.23
18303.588867,12.88
18303.771973,12.53
18303.955078,9.07
18304.138184,13.04
18304.321289,8.49
18304.504395,15.82
18304.687500,9.98
18304.870605,12.15
18305.053711,12.86
18305.236816,14.68
18305.419922,20.02
18305.603027,13.83
18305.786133,14.62
18305.969238,10.81
18306.152344,17.39
18306.335449,15.71
18306.518555,17.63
18306.701660,9.39
18306.884766,15.43
18307.067871,13.74
18307.250977,14.57
18307.434082,16.75
18307.617188,9.24
18307.800293,12.95
18307.983398,19.08
18308.166504,19.52
18308.349609,13.68
18308.532715,18.19
18308.715820,12.58
18308.898926,14.08
18309.082031,4.97
18309.265137,-1.80
18309.448242,9.91
18309.631348,15.87
18309.814453,11.54
18309.997559,17.50
18310.180664,13.36
18310.363770,17.07
18310.546875,3.95
18310.729980,8.08
18310.913086,15.19
18311.096191,12.41
18311.279297,11.30
18311.462402,16.52
18311.645508,15.55
18311.828613,16.40
18312.011719,14.26
18312.194824,17.64
18312.377930,16.91
18312.561035,10.00
18312.744141,11.50
18312.927246,15.52
18313.110352,13.78
18313.293457,15.90
18313.476562,12.32
18313.659668,7.15
18313.842773,19.49
18314.025879,12.08
18314.208984,4.54
18314.392090,-1.73
18314.575195,15.09
18314.758301,15.50
18314.941406,18.66
18315.124512,15.61
18315.307617,9.52
18315.490723,8.52
18315.673828,5.25
18315.856934,13.29
18316.040039,6.64
18316.223145,5.56
18316.406250,12.64
18316.589355,12.20
18316.772461,2.08
18316.955566,14.35
18317.138672,14.29
18317.321777,8.34
18317.504883,8.75
18317.687988,2.09
18317.871094,14.00
18318.054199,10.00
18318.237305,13.82
18318.420410,8.32
18318.603516,5.48
18318.786621,16.46
18318.969727,8.79
18319.152832,15.05
18319.335938,14.81
18319.519043,3.19
18319.702148,14.44
18319.885254,20.39
18320.068359,15.60
18320.251465,20.59
18320.434570,19.94
18320.617676,16.58
18320.800781,11.85
18320.983887,4.44
18321.166992,16.80
18321.350098,16.94
18321.533203,23.34
18321.716309,3.77
18321.899414,9.65
18322.082520,1.51
18322.265625,10.61
18322.448730,14.58
18322.631836,15.86
18322.814941,5.99
18322.998047,16.00
18323.181152,17.46
18323.364258,10.31
18323.547363,19.80
18323.730469,12.44
18323.913574,16.74
18324.096680,14.52
18324.279785,1.65
18324.462891,17.81
18324.645996,4.24
18324.829102,17.62
18325.012207,7.65
18325.195312,11.33
18325.378418,7.34
18325.561523,18.42
18325.744629,19.46
18325.927734,14.89
18326.110840,6.23
18326.293945,13.85
18326.477051,11.99
18326.660156,7.59
18326.843262,3.75
18327.026367,14.93
18327.209473,8.53
18327.392578,0.82
18327.575684,17.57
18327.758789,16.81
18327.941895,8.05
18328.125000,9.52
18328.308105,11.48
18328.491211,7.38
18328.674316,13.93
18328.857422,12.10
18329.040527,17.29
18329.223633,17.84
18329.406738,-1.40
18329.589844,10.65
18329.772949,15.30
18329.956055,2.48
18330.139160,12.20
18330.322266,14.55
18330.505371,16.04
18330.688477,13.65
18330.871582,14.88
18331.054688,12.28
18331.237793,9.20
18331.420898,17.91
18331.604004,16.61
18331.787109,13.54
18331.970215,15.93
18332.153320,7.27
18332.336426,3.38
18332.519531,14.65
18332.702637,11.62
18332.885742,14.66
18333.068848,5.12
18333.251953,-6.58
18333.435059,4.80
18333.618164,11.45
18333.801270,14.45
18333.984375,14.21
18334.167480,19.95
18334.350586,14.13
18334.533691,15.22
18334.716797,4.44
18334.899902,4.30
18335.083008,4.59
18335.266113,11.32
18335.449219,11.87
18335.632324,8.99
18335.815430,9.12
18335.998535,9.26
18336.181641,15.47
18336.364746,6.68
18336.547852,16.21
18336.730957,11.35
18336.914062,11.26
18337.097168,12.04
18337.280273,18.31
18337.463379,6.21
18337.646484,13.18
18337.829590,13.43
18338.012695,12.67
18338.195801,18.15
18338.378906,14.27
18338.562012,4.26
18338.745117,20.47
18338.928223,12.37
18339.111328,2.54
18339.294434,13.56
18339.477539,13.58
18339.660645,11.68
18339.843750,15.83
18340.026855,14.53
18340.209961,18.38
18340.393066,19.21
18340.576172,8.19
18340.759277,16.57
18340.942383,10.22
18341.125488,9.79
18341.308594,12.00
18341.491699,3.41
18341.674805,14.58
18341.857910,18.17
18342.041016,2.67
18342.224121,15.15
18342.407227,9.70
18342.590332,9.07
18342.773438,17.50
18342.956543,1.88
18343.139648,16.47
18343.322754,9.64
18343.505859,10.99
18343.688965,17.64
18343.872070,12.55
18344.055176,8.41
18344.238281,13.98
18344.421387,15.29
18344.604492,12.06
18344.787598,10.00
18344.970703,12.86
18345.153809,16.07
18345.336914,8.94
18345.520020,11.22
18345.703125,13.82
18345.886230,15.21
18346.069336,7.58
18346.252441,11.64
18346.435547,12.02
18346.618652,9.21
18346.801758,7.57
18346.984863,16.39
18347.167969,9.64
18347.351074,1.08
18347.534180,3.51
18347.717285,17.98
18347.900391,18.94
18348.083496,11.44
18348.266602,10.22
18348.449707,17.03
18348.632812,16.33
18348.815918,15.19
18348.999023,12.68
18349.182129,12.65
18349.365234,7.92
18349.548340,16.06
18349.731445,18.44
18349.914551,14.28
18350.097656,10.75
18350.280762,12.03
18350.463867,6.00
18350.646973,-3.98
18350.830078,9.75
18351.013184,13.34
18351.196289,8.77
18351.379395,14.47
18351.562500,8.07
18351.745605,12.10
18351.928711,16.94
18352.111816,11.82
18352.294922,16.34
18352.478027,14.72
18352.661133,13.95
18352.844238,16.92
18353.027344,16.08
18353.210449,17.18
18353.393555,14.27
18353.576660,1.60
18353.759766,13.35
18353.942871,8.01
18354.125977,15.40
18354.309082,16.70
18354.492188,19.38
18354.675293,14.25
18354.858398,8.25
18355.041504,15.23
18355.224609,14.73
18355.407715,4.12
18355.590820,10.94
18355.773926,8.63
18355.957031,10.75
18356.140137,13.71
18356.323242,4.19
18356.506348,8.83
18356.689453,2.73
18356.872559,0.02
18357.055664,11.75
18357.238770,9.71
18357.421875,16.62
18357.604980,12.21
18357.788086,-2.20
18357.971191,9.09
18358.154297,13.21
18358.337402,9.92
18358.520508,6.18
18358.703613,-3.79
18358.886719,-5.98
18359.069824,11.37
18359.252930,15.42
18359.436035,10.67
18359.619141,9.92
18359.802246,16.26
18359.985352,12.39
18360.168457,14.81
18360.351562,17.31
18360.534668,9.45
18360.717773,18.37
18360.900879,13.76
18361.083984,13.83
18361.267090,8.29
18361.450195,5.08
18361.633301,3.84
18361.816406,8.91
18361.999512,20.31
18362.182617,21.11
18362.365723,5.77
18362.548828,7.76
18362.731934,13.15
18362.915039,11.86
18363.098145,18.97
18363.281250,6.66
18363.464355,14.74
18363.647461,11.52
18363.830566,15.18
18364.013672,6.02
18364.196777,10.28
18364.379883,10.17
18364.562988,14.02
18364.746094,21.61
18364.929199,15.16
18365.112305,12.22
18365.295410,6.49
18365.478516,14.43
18365.661621,-1.80
18365.844727,8.46
18366.027832,10.34
18366.210938,10.41
18366.394043,4.82
18366.577148,7.36
18366.760254,6.33
18366.943359,11.41
18367.126465,9.27
18367.309570,11.34
18367.492676,12.86
18367.675781,0.90
18367.858887,12.81
18368.041992,13.13
18368.225098,13.70
18368.408203,11.16
18368.591309,11.57
18368.774414,9.31
18368.957520,12.98
18369.140625,12.28
18369.323730,9.16
18369.506836,17.57
18369.689941,9.38
18369.873047,11.60
18370.056152,3.06
18370.239258,4.03
18370.422363,9.64
18370.605469,15.88
18370.788574,-1.86
18370.971680,9.02
18371.154785,18.80
18371.337891,15.77
18371.520996,13.86
18371.704102,12.34
18371.887207,17.11
18372.070312,13.96
18372.253418,17.52
18372.436523,12.46
18372.619629,3.95
18372.802734,12.89
18372.985840,12.44
18373.168945,9.52
18373.352051,15.63
18373.535156,13.77
18373.718262,8.73
18373.901367,10.14
18374.084473,20.15
18374.267578,19.84
18374.450684,4.92
18374.633789,7.05
18374.816895,5.80
18375.000000,13.85
18375.183105,16.40
18375.366211,5.72
18375.549316,5.66
18375.732422,6.16
18375.915527,4.22
18376.098633,7.39
18376.281738,-0.91
18376.464844,3.85
18376.647949,10.03
18376.831055,9.15
18377.014160,19.30
18377.197266,10.33
18377.380371,4.86
18377.563477,12.00
18377.746582,14.35
18377.929688,-1.24
18378.112793,-5.14
18378.295898,8.01
18378.479004,17.99
18378.662109,3.30
18378.845215,10.47
18379.028320,9.45
18379.211426,13.67
18379.394531,16.88
18379.577637,6.57
18379.760742,13.68
18379.943848,14.46
18380.126953,1.04
18380.310059,9.74
18380.493164,12.59
18380.676270,18.92
18380.859375,9.66
18381.042480,15.08
18381.225586,12.73
18381.408691,9.85
18381.591797,17.09
18381.774902,14.68
18381.958008,9.94
18382.141113,6.12
18382.324219,18.01
18382.507324,14.20
18382.690430,17.97
18382.873535,11.95
18383.056641,10.12
18383.239746,11.71
18383.422852,14.00
18383.605957,8.97
18383.789062,11.54
18383.972168,18.11
18384.155273,14.20
18384.338379,6.28
18384.521484,3.40
18384.704590,6.00
18384.887695,13.24
18385.070801,18.58
18385.253906,12.39
18385.437012,15.99
18385.620117,6.31
18385.803223,10.73
18385.986328,15.02
18386.169434,19.62
18386.352539,9.13
18386.535645,11.43
18386.718750,1.80
18386.901855,13.50
18387.084961,-3.20
18387.268066,4.89
18387.451172,13.54
18387.634277,22.46
18387.817383,18.80
18388.000488,11.93
18388.183594,7.90
18388.366699,12.25
18388.549805,1.22
18388.732910,16.57
18388.916016,5.01
18389.099121,6.68
18389.282227,6.97
18389.465332,10.30
18389.648438,8.89
18389.831543,4.62
18390.014648,20.74
18390.197754,20.23
18390.380859,11.57
18390.563965,15.80
18390.747070,18.67
18390.930176,12.08
18391.113281,15.47
18391.296387,14.07
18391.479492,14.30
18391.662598,14.40
18391.845703,-4.54
18392.028809,11.15
18392.211914,12.85
18392.395020,8.76
18392.578125,7.87
18392.761230,11.46
18392.944336,18.54
18393.127441,16.38
18393.310547,10.30
18393.493652,8.37
18393.676758,17.87
18393.859863,-5.59
18394.042969,9.76
18394.226074,12.70
18394.409180,12.81
18394.592285,13.73
18394.775391,12.98
18394.958496,14.57
18395.141602,14.24
18395.324707,15.10
18395.507812,7.52
18395.690918,14.74
18395.874023,6.36
18396.057129,13.60
18396.240234,19.03
18396.423340,15.18
18396.606445,4.60
18396.789551,12.36
18396.972656,7.04
18397.155762,1.05
18397.338867,14.79
18397.521973,17.34
18397.705078,8.00
18397.888184,12.52
18398.071289,11.33
18398.254395,6.11
18398.437500,15.90
18398.620605,12.92
18398.803711,16.90
18398.986816,10.26
18399.169922,18.56
18399.353027,8.68
18399.536133,10.52
18399.719238,7.17
18399.902344,7.01
18400.085449,7.52
18400.268555,13.05
18400.451660,11.55
18400.634766,7.42
18400.817871,14.86
18401.000977,12.21
18401.184082,14.35
18401.367188,11.56
18401.550293,12.84
18401.733398,6.77
18401.916504,12.76
18402.099609,12.18
18402.282715,17.02
18402.465820,10.92
18402.648926,9.30
18402.832031,12.31
18403.015137,7.64
18403.198242,5.98
18403.381348,15.36
18403.564453,18.80
18403.747559,14.76
18403.930664,17.92
18404.113770,10.10
18404.296875,12.47
18404.479980,3.18
18404.663086,15.19
18404.846191,8.34
18405.029297,11.00
18405.212402,11.07
18405.395508,7.32
18405.578613,7.02
18405.761719,15.16
18405.944824,15.61
18406.127930,17.15
18406.311035,8.64
18406.494141,16.01
18406.677246,10.37
18406.860352,13.83
18407.043457,6.63
18407.226562,12.07
18407.409668,11.63
18407.592773,10.76
18407.775879,4.47
18407.958984,20.05
18408.142090,14.57
18408.325195,15.71
18408.508301,16.25
18408.691406,18.36
18408.874512,11.00
18409.057617,9.20
18409.240723,7.19
18409.423828,13.70
18409.606934,11.48
18409.790039,14.50
18409.973145,11.90
18410.156250,15.45
18410.339355,13.01
18410.522461,16.95
18410.705566,9.63
18410.888672,12.59
18411.071777,-0.03
18411.254883,8.65
18411.437988,8.56
18411.621094,16.38
18411.804199,4.81
18411.987305,10.86
18412.170410,14.49
18412.353516,15.19
18412.536621,16.07
18412.719727,6.88
18412.902832,4.77
18413.085938,9.83
18413.269043,17.93
18413.452148,14.69
18413.635254,18.87
18413.818359,8.19
18414.001465,14.68
18414.184570,4.29
18414.367676,5.18
18414.550781,13.64
18414.733887,19.39
18414.916992,16.63
18415.100098,18.79
18415.283203,12.21
18415.466309,9.31
18415.649414,5.72
18415.832520,14.68
18416.015625,16.89
18416.198730,14.28
18416.381836,14.48
18416.564941,19.50
18416.748047,15.63
18416.931152,17.64
18417.114258,8.14
18417.297363,5.07
18417.480469,14.99
18417.663574,15.52
18417.846680,8.05
18418.029785,14.14
18418.212891,12.09
18418.395996,14.25
18418.579102,19.34
18418.762207,1.87
18418.945312,13.39
18419.128418,19.05
18419.311523,16.29
18419.494629,14.38
18419.677734,16.90
18419.860840,3.82
18420.043945,13.19
18420.227051,8.84
18420.410156,15.94
18420.593262,17.34
18420.776367,16.08
18420.959473,8.16
18421.142578,13.52
18421.325684,11.64
18421.508789,4.12
18421.691895,13.06
18421.875000,10.60
18422.058105,11.63
18422.241211,17.24
18422.424316,11.24
18422.607422,9.42
18422.790527,18.10
18422.973633,17.32
18423.156738,18.89
18423.339844,19.54
18423.522949,8.24
18423.706055,15.68
18423.889160,11.48
18424.072266,8.71
18424.255371,16.48
18424.438477,12.79
18424.621582,12.97
18424.804688,15.62
18424.987793,20.70
18425.170898,16.54
18425.354004,7.74
18425.537109,11.66
18425.720215,-1.84
18425.903320,12.53
18426.086426,17.37
18426.269531,6.82
18426.452637,6.36
18426.635742,8.53
18426.818848,11.93
18427.001953,12.44
18427.185059,13.57
18427.368164,10.59
18427.551270,3.58
18427.734375,10.06
18427.917480,6.61
18428.100586,10.60
18428.283691,11.59
18428.466797,16.85
18428.649902,15.31
18428.833008,19.05
18429.016113,17.14
18429.199219,12.32
18429.382324,13.87
18429.565430,18.55
18429.748535,10.79
18429.931641,19.10
18430.114746,12.75
18430.297852,4.92
18430.480957,-1.36
18430.664062,13.27
18430.847168,14.13
18431.030273,13.88
18431.213379,10.35
18431.396484,14.54
18431.579590,13.30
18431.762695,11.92
18431.945801,0.70
18432.128906,6.66
18432.312012,-7.10
18432.495117,14.90
18432.678223,11.63
18432.861328,2.97
18433.044434,10.01
18433.227539,11.19
18433.410645,13.98
18433.593750,5.07
18433.776855,18.75
18433.959961,9.95
18434.143066,9.68
18434.326172,11.23
18434.509277,7.96
18434.692383,14.61
18434.875488,12.41
18435.058594,14.43
18435.241699,17.28
18435.424805,-6.51
18435.607910,7.82
18435.791016,6.29
18435.974121,12.60
18436.157227,10.79
18436.340332,11.18
18436.523438,11.21
18436.706543,15.83
18436.889648,9.82
18437.072754,3.07
18437.255859,10.03
18437.438965,8.62
18437.622070,1.13
18437.805176,8.25
18437.988281,17.63
18438.171387,17.89
18438.354492,18.74
18438.537598,18.76
18438.720703,16.78
18438.903809,14.89
18439.086914,16.89
18439.270020,16.21
18439.453125,16.17
18439.636230,12.16
18439.819336,11.84
18440.002441,11.00
18440.185547,15.85
18440.368652,14.33
18440.551758,16.35
18440.734863,12.97
18440.917969,15.86
18441.101074,8.50
18441.284180,13.95
18441.467285,11.19
18441.650391,11.39
18441.833496,8.50
18442.016602,10.80
18442.199707,-8.90
18442.382812,16.14
18442.565918,11.51
18442.749023,13.37
18442.932129,7.51
18443.115234,18.00
18443.298340,9.65
18443.481445,13.96
18443.664551,18.93
18443.847656,14.50
18444.030762,-1.23
18444.213867,14.65
18444.396973,8.25
18444.580078,14.83
18444.763184,1.46
18444.946289,11.19
18445.129395,15.45
18445.312500,11.27
18445.495605,10.10
18445.678711,14.49
18445.861816,13.05
18446.044922,3.55
18446.228027,5.96
18446.411133,14.89
18446.594238,-0.13
18446.777344,13.60
18446.960449,13.88
18447.143555,8.79
18447.326660,13.02
18447.509766,17.90
18447.692871,17.01
18447.875977,13.11
18448.059082,7.35
18448.242188,-1.56
18448.425293,10.49
18448.608398,17.28
18448.791504,13.45
18448.974609,16.23
18449.157715,7.95
18449.340820,5.82
18449.523926,15.78
18449.707031,15.80
18449.890137,20.37
18450.073242,20.63
18450.256348,13.63
18450.439453,14.73
18450.622559,3.66
18450.805664,16.56
18450.988770,13.80
18451.171875,14.31
18451.354980,17.93
18451.538086,15.60
18451.721191,3.26
18451.904297,9.36
18452.087402,16.12
18452.270508,-2.60
18452.453613,12.39
18452.636719,16.60
18452.819824,10.39
18453.002930,7.29
18453.186035,-1.90
18453.369141,7.06
18453.552246,14.20
18453.735352,12.41
18453.918457,15.55
18454.101562,22.36
18454.284668,4.42
18454.467773,21.60
18454.650879,16.47
18454.833984,8.74
18455.017090,19.56
18455.200195,16.44
18455.383301,10.05
18455.566406,6.93
18455.749512,15.73
18455.932617,9.86
18456.115723,4.43
18456.298828,10.16
18456.481934,16.45
18456.665039,13.59
18456.848145,18.62
18457.031250,14.20
18457.214355,15.27
18457.397461,7.31
18457.580566,8.72
18457.763672,9.12
18457.946777,14.19
18458.129883,17.18
18458.312988,18.40
18458.496094,19.26
18458.679199,4.88
18458.862305,1.81
18459.045410,12.07
18459.228516,14.89
18459.411621,8.92
18459.594727,13.90
18459.777832,17.42
18459.960938,11.21
18460.144043,16.59
18460.327148,6.20
18460.510254,14.34
18460.693359,17.25
18460.876465,8.33
18461.059570,15.46
18461.242676,17.49
18461.425781,4.98
18461.608887,16.90
18461.791992,12.51
18461.975098,0.71
18462.158203,16.43
18462.341309,2.04
18462.524414,9.05
18462.707520,10.38
18462.890625,16.35
18463.073730,15.59
18463.256836,15.79
18463.439941,12.64
18463.623047,6.86
18463.806152,8.82
18463.989258,3.84
18464.172363,8.65
18464.355469,10.81
18464.538574,11.40
18464.721680,13.55
18464.904785,13.25
18465.087891,17.95
18465.270996,16.11
18465.454102,10.63
18465.637207,18.24
18465.820312,10.31
18466.003418,7.91
18466.186523,9.00
18466.369629,19.05
18466.552734,16.71
18466.735840,17.95
18466.918945,5.94
18467.102051,14.67
18467.285156,16.35
18467.468262,16.21
18467.651367,15.29
18467.834473,-8.83
18468.017578,7.55
18468.200684,10.98
18468.383789,18.82
18468.566895,11.73
18468.750000,8.74
18468.933105,13.79
18469.116211,9.93
18469.299316,15.13
18469.482422,20.23
18469.665527,6.44
18469.848633,2.23
18470.031738,16.66
18470.214844,7.25
18470.397949,8.07
18470.581055,-0.85
18470.764160,17.98
18470.947266,5.54
18471.130371,10.92
18471.313477,15.60
18471.496582,10.28
18471.679688,16.98
18471.862793,17.48
18472.045898,9.89
18472.229004,17.34
18472.412109,8.28
18472.595215,12.15
18472.778320,12.13
18472.961426,12.38
18473.144531,10.46
18473.327637,11.96
18473.510742,17.63
18473.693848,20.08
18473.876953,12.45
18474.060059,11.28
18474.243164,11.04
18474.426270,13.73
18474.609375,9.30
18474.792480,5.96
18474.975586,16.49
18475.158691,-3.61
18475.341797,13.70
18475.524902,8.26
18475.708008,7.53
18475.891113,13.52
18476.074219,13.15
18476.257324,14.54
18476.440430,10.88
18476.623535,18.20
18476.806641,6.56
18476.989746,11.49
18477.172852,1.41
18477.355957,17.94
18477.539062,15.09
18477.722168,12.93
18477.905273,7.68
18478.088379,10.35
18478.271484,12.50
18478.454590,-6.38
18478.637695,4.77
18478.820801,12.71
18479.003906,5.73
18479.187012,10.77
18479.370117,16.77
18479.553223,18.21
18479.736328,11.27
18479.919434,12.33
18480.102539,16.28
18480.285645,13.00
18480.468750,11.63
18480.651855,5.96
18480.834961,8.18
18481.018066,12.07
18481.201172,11.44
18481.384277,13.06
18481.567383,13.20
18481.750488,11.99
18481.933594,13.84
18482.116699,6.61
18482.299805,8.05
18482.482910,8.97
18482.666016,4.38
18482.849121,11.76
18483.032227,15.10
18483.215332,7.61
18483.398438,12.06
18483.581543,12.37
18483.764648,11.11
18483.947754,12.91
18484.130859,5.46
18484.313965,17.25
18484.497070,20.60
18484.680176,10.62
18484.863281,16.30
18485.046387,6.75
18485.229492,4.78
18485.412598,16.10
18485.595703,16.93
18485.778809,23.77
18485.961914,18.91
18486.145020,19.84
18486.328125,5.06
18486.511230,15.66
18486.694336,13.71
18486.877441,13.93
18487.060547,5.09
18487.243652,9.86
18487.426758,6.34
18487.609863,4.43
18487.792969,15.58
18487.976074,16.53
18488.159180,1.45
18488.342285,15.46
18488.525391,17.34
18488.708496,9.09
18488.891602,17.45
18489.074707,7.51
18489.257812,8.66
18489.440918,19.93
18489.624023,-17.81
18489.807129,18.03
18489.990234,18.61
18490.173340,19.44
18490.356445,9.81
18490.539551,13.73
18490.722656,18.65
18490.905762,19.55
18491.088867,16.75
18491.271973,3.95
18491.455078,9.51
18491.638184,13.01
18491.821289,8.99
18492.004395,5.56
18492.187500,7.71
18492.370605,-6.16
18492.553711,3.87
18492.736816,7.45
18492.919922,9.92
18493.103027,4.47
18493.286133,-0.15
18493.469238,-4.44
18493.652344,6.88
18493.835449,11.31
18494.018555,13.33
18494.201660,18.50
18494.384766,10.18
18494.567871,13.60
18494.750977,15.11
18494.934082,12.39
18495.117188,11.67
18495.300293,7.00
18495.483398,12.98
18495.666504,10.37
18495.849609,16.71
18496.032715,17.70
18496.215820,11.14
18496.398926,13.19
18496.582031,20.61
18496.765137,15.61
18496.948242,9.72
18497.131348,16.80
18497.314453,7.52
18497.497559,16.97
18497.680664,12.67
18497.863770,9.15
18498.046875,6.52
18498.229980,10.30
18498.413086,7.63
18498.596191,-1.83
18498.779297,14.43
18498.962402,5.18
18499.145508,14.23
18499.328613,18.09
18499.511719,11.30
18499.694824,4.75
18499.877930,11.71
18500.061035,8.63
18500.244141,5.49
18500.427246,10.62
18500.610352,12.52
18500.793457,13.08
18500.976562,7.72
18501.159668,4.26
18501.342773,12.76
18501.525879,16.35
18501.708984,11.22
18501.892090,7.17
18502.075195,13.99
18502.258301,13.53
18502.441406,10.96
18502.624512,16.61
18502.807617,17.02
18502.990723,14.75
18503.173828,15.00
18503.356934,15.70
18503.540039,8.45
18503.723145,19.35
18503.906250,9.04
18504.089355,6.93
18504.272461,13.94
18504.455566,15.50
18504.638672,0.09
18504.821777,14.35
18505.004883,12.39
18505.187988,17.88
